Index,Country,CityCode,CityName,Name,Longitude,Latitude,pop1975,pop1980,pop1990,pop2000,pop2010,pop2020,pop2025,pop2030,pop2040,pop2050,gr1975,gr2000,gr2020,gr2025,gr2050,nr1975,nr2000,nr2020,nr2025,nr2050
0,Afghanistan,4555,Charikar,Charikar,69.16953304,35.01621284,82.7,81.8,63.1,114.2,169.3,209.2,227.1,254,317,395.9,1894,2688,2667,2592,1773,6,8,10,10,9
1,Afghanistan,2644,Firozkoh,Firozkoh,65.25529043,34.52338868,0,0,0,67.7,117.8,181.5,204.8,257.4,338.5,434.3,2293,2867,2947,2913,1585,8,10,12,12,8
2,Afghanistan,742,Herat,Herat,62.20523714,34.3498577,196,233.8,301,417.5,669,1181.8,1259.4,1371.1,1580.1,1768.4,1054,923,413,405,326,4,2,2,2,2
3,Afghanistan,5176,Jalalabad,Jalalabad,70.44821829,34.42752698,66.9,70.7,67.6,191.8,328.6,534.6,587.5,666.4,793.7,910.3,2076,2082,981,927,680,7,6,5,5,4
4,Afghanistan,3775,Kandahar,Kandahar,65.71825895,31.62375039,102,110.6,101.3,247.2,444.7,760.4,799,862.3,1006.6,1150.9,1723,1640,667,662,534,5,4,3,3,3
5,Afghanistan,3958,Kunduz,Kunduz,68.86893252,36.72255843,238.8,223.3,150,231.8,259.2,268.7,287.3,328,398.6,456.8,868,1741,2036,2028,1518,3,5,7,7,7
6,Afghanistan,4703,Kābul (Kabul),Kabul,69.15522047,34.52974629,763.1,1124.7,1896,2714.9,3766.7,5229,5635.7,6254.9,7218,8003,244,106,72,68,56,1,1,1,1,1
7,Afghanistan,2201,Maymana,Maymana,64.78636506,35.91678595,0,0,56.9,65,152,213,229.4,257.7,312,375.1,2293,2876,2614,2560,1855,8,11,8,8,11
8,Afghanistan,3083,Mazar i sharif,Mazar i sharif,67.11595245,36.71154218,242.1,278.3,327.1,331.8,419.5,630.4,651.3,707.7,774.5,848.8,854,1187,839,834,739,2,3,4,4,5
9,Afghanistan,4129,Puli Khumri,Puli Khumri,68.70622889,35.95439092,0,0,0,100.3,162.1,212,228.3,260.7,312.2,379.7,2293,2769,2634,2574,1841,8,9,9,9,10
10,Afghanistan,984,Shindand,Shindand,62.15626771,33.30446142,0,0,0,64,117.6,190.3,213.6,241.6,300.5,370.4,2293,2879,2895,2775,1881,8,12,11,11,12
11,Afghanistan,4331,Taloqan,Taloqan,69.53884439,36.733052,0,0,0,115.5,185.7,270.2,290,324.3,404.2,478.3,2293,2681,2023,2003,1441,8,7,6,6,6
12,Albania,695,Tiranë (Tirana),Tirana,19.80953928,41.3381722,139.6,170.1,244.8,411.5,591.1,846.7,833,819.6,789.7,756.1,1395,940,590,632,835,1,1,1,1,1
13,Algeria,5699,Annaba,Annaba,7.739371315,36.87534444,256.1,329.7,398.8,407.9,425.8,450.8,474.4,493.9,529.1,569.5,791,952,1178,1168,1192,4,4,7,7,7
14,Algeria,5163,Batna,Batna,6.171769915,35.54536399,85.6,116.8,195.8,256,299.2,347.6,366.4,376,393.3,407.3,1870,1587,1563,1565,1709,8,6,8,8,9
15,Algeria,51,Bechar,Bechar,-2.220059903,31.60589704,0,0,69.7,118.4,149.9,188,202.1,219.9,238,271.2,2293,2661,2913,2947,2502,17,24,26,26,23
16,Algeria,4538,Bejaia,Bejaia,5.053793049,36.74320683,76,88.8,119,145.6,174.5,218.5,241.1,255.4,275.9,292.3,1964,2473,2536,2433,2353,9,16,19,18,18
17,Algeria,4936,Biskra,Biskra,5.729061711,34.84825703,65.5,84,130.8,176.8,207.5,282,300.3,310.5,329.1,348.6,2091,2233,1941,1911,2000,12,11,11,11,11
18,Algeria,3338,Blida,Blida,2.848296117,36.50124284,120.5,137.4,188.7,312.6,472.8,634.1,663.1,693,732.9,765.1,1550,1279,830,818,827,5,5,3,3,3
19,Algeria,4501,Bordj Bou Arreridjj,Bordj Bou Arreridjj,4.761430034,36.07427642,55.1,67.3,97,135.2,166.8,197.1,212.8,219.2,240.5,255.4,2231,2550,2831,2785,2594,16,21,24,24,25
20,Algeria,3892,Boumerdes,Boumerdes,3.355516681,36.73000057,0,0,72.2,183.3,389.7,516.4,550.7,579.2,611.2,704.6,2293,2176,1022,998,916,17,9,4,4,5
21,Algeria,2467,Chlef,Chlef,1.332652889,36.1535302,0,51.4,106.5,138.5,168.6,205.1,220.6,230.5,258.6,313.5,2293,2532,2727,2679,2221,17,19,22,21,15
22,Algeria,5363,Constantine,Constantine,6.61875086,36.36071372,320.5,369.4,469.5,476.6,507.5,494.5,519.9,540.7,569.7,593.9,614,802,1072,1063,1128,3,3,6,6,6
23,Algeria,3937,Djelfa,Djelfa,3.256384267,34.66980846,0,0,80.2,154.8,291.8,505.9,542.4,568.3,644.6,704.8,2293,2403,1044,1015,913,17,15,5,5,4
24,Algeria,3444,El Djazaïr (Algiers),Algiers,3.087052212,36.73819652,1514.5,1622.1,1794.1,2182.8,2693.5,3092.7,3246.4,3386.2,3539.5,3689,98,144,151,148,145,1,1,1,1,1
25,Algeria,5550,El Oued,El Oued,6.867587542,33.35523622,0,0,81.1,137,189.1,254.5,265.4,271.1,288.3,311.9,2293,2538,2147,2197,2229,17,20,12,13,16
26,Algeria,3171,Koléa,Koléa,2.735883309,36.64517985,0,0,64.5,142,172.2,248.6,274.7,285.5,301.8,316.8,2293,2503,2203,2109,2197,17,17,13,12,13
27,Algeria,3497,Laghouat,Laghouat,2.86286938,33.80227876,0,0,64.9,95.5,138.1,202.5,218,226.6,255.4,274.3,2293,2795,2771,2715,2483,17,25,23,23,22
28,Algeria,3801,Larbaa,Larbaa,3.114740238,36.56658435,0,0,0,0,128.5,193.3,210.7,220.9,234.7,266.3,2293,2912,2873,2822,2527,17,26,25,25,24
29,Algeria,1750,Mostaganem,Mostaganem,0.093545372,35.92965408,60.3,73.1,108.6,141,165.9,217.7,236.2,244.5,263,280.6,2166,2513,2542,2485,2436,15,18,20,20,21
30,Algeria,922,Oran,Oran,-0.618284207,35.69138466,453.3,521.4,638.3,834.9,969.2,1136.7,1192.4,1279.6,1386.8,1452.4,416,423,433,434,412,2,2,2,2,2
31,Algeria,4831,Ouargla,Ouargla,5.334311255,31.94820481,0,56.7,98,134.6,163.4,228.8,239.2,248.1,268.6,281.8,2293,2556,2416,2449,2424,17,22,18,19,20
32,Algeria,4723,Setif,Setif,5.417531314,36.19211495,118.1,136.9,180.3,222.5,258,334,349.8,360.9,381.8,413.5,1573,1812,1625,1636,1680,6,7,9,9,8
33,Algeria,1038,Sidi Bel Abbes,Sidi Bel Abbes,-0.628489835,35.19790883,115.5,130.8,161.4,184.4,210,248.3,261.1,268.9,285,300.2,1602,2164,2210,2234,2301,7,8,14,14,17
34,Algeria,5498,Skikda,Skikda,6.926770335,36.86855358,65.8,80.3,136.6,171.4,197.4,237,255.4,265.5,298.8,315.5,2084,2276,2326,2288,2207,11,12,16,15,14
35,Algeria,5770,Souk Ahras,Souk Ahras,7.952539491,36.2832453,0,54.2,86.3,119,161.1,208.7,219.3,228.4,240.8,253.5,2293,2653,2673,2697,2608,17,23,21,22,26
36,Algeria,5792,Tebessa,Tebessa,8.109802902,35.40829551,64.3,77.3,121,162.8,199.8,244.2,254.6,261.4,273.6,285.6,2105,2340,2261,2291,2401,13,13,15,16,19
37,Algeria,2540,Tiaret,Tiaret,1.32348105,35.36363144,64.2,82.1,121.5,157,187.6,234.4,251.6,266.9,311.5,339.8,2108,2383,2351,2313,2054,14,14,17,17,12
38,Algeria,527,Tlemcen,Tlemcen,-1.321072022,34.89434278,73.1,87.3,138,183.1,231.3,282.8,302,317.7,337.7,356,2005,2178,1934,1898,1962,10,10,10,10,10
39,Angola,1055,Benguela,Benguela,13.40590058,-12.60112115,117.6,195.4,324.9,409.7,496.7,541,589.3,613.1,642.7,665.2,1579,947,969,926,992,4,4,8,8,14
40,Angola,546,Cabinda,Cabinda,12.20356786,-5.5782908,0,0,56.6,114.4,364.2,963.5,1157.3,1382.7,1865.2,2386.5,2293,2687,517,440,252,7,12,3,3,3
41,Angola,3711,Cuito,Cuito,16.93745154,-12.38764044,0,55.5,159,330.6,477.3,674.9,689.8,719.6,756.3,778.2,2293,1195,772,781,812,7,6,5,6,11
42,Angola,4073,Dundo,Dundo,20.82537,-7.386666518,0,0,0,96.9,168.4,205.6,259.3,324.3,461,607.6,2293,2789,2719,2252,1097,7,13,18,18,16
43,Angola,3451,Huambo,Huambo,15.7421575,-12.77011911,184.3,297.4,586.7,690.4,651.2,618.4,634.7,650.9,675.8,689.6,1111,515,851,853,945,2,3,6,7,13
44,Angola,1484,Lobito,Lobito,13.58150708,-12.37713676,99.2,164.3,259.3,382.6,487,504.9,516.2,534.1,560.3,584.8,1748,1027,1047,1077,1151,5,5,9,9,18
45,Angola,939,Luanda,Luanda,13.29766778,-8.878237896,0,0,0,714.6,3544.2,9775.5,11370.1,13135,16807.3,20286.1,2293,496,33,28,15,7,2,1,1,1
46,Angola,1169,Lubango,Lubango,13.51442462,-14.90713969,0,0,57.3,245,583.6,1031.2,1281,1513.9,2007.8,2524.6,2293,1653,482,400,228,7,10,2,2,2
47,Angola,3898,Luena,Luena,19.90862894,-11.7785281,0,0,0,61.1,239.4,574.2,714.3,857.9,1164.3,1465.6,2293,2888,919,752,406,7,14,7,5,5
48,Angola,2250,M'banza Congo,M'banza Congo,14.23309995,-6.261111944,0,0,0,0,137.8,253.8,334.2,415.2,602.7,794.2,2293,2912,2157,1714,792,7,17,15,15,10
49,Angola,3610,Malanje,Malanje,16.35108397,-9.543583155,0,81.5,162.2,317.7,492.4,813.2,973.1,1149.8,1559.8,1969.1,2293,1251,617,532,298,7,8,4,4,4
50,Angola,2819,Matala,Matala,15.01635376,-14.7445729,0,0,0,59.4,148.1,238.6,294.1,354.4,476.4,597.9,2293,2890,2308,1977,1122,7,15,17,17,17
51,Angola,3806,Menongue,Menongue,17.68957447,-14.66118316,139.2,168.2,239.8,320.4,331.8,244.5,299.8,355.4,482.6,615.9,1400,1240,2255,1916,1071,3,7,16,16,15
52,Angola,243,Moçâmedes,Moçâmedes,12.15519343,-15.20596728,0,0,89.8,122.6,203.5,345.2,415.4,496.3,722.8,919.5,2293,2629,1576,1355,671,7,11,11,11,8
53,Angola,3345,Ondjiva,Ondjiva,15.72407359,-17.06935462,0,0,0,58.3,173.6,265.3,347.6,425.4,593.3,773.4,2293,2893,2068,1646,818,7,16,14,14,12
54,Angola,3943,Saurimo,Saurimo,20.3924967,-9.66695724,58.6,86,169.7,297.7,432,428.4,514.7,609.2,810.9,1054.9,2182,1342,1246,1080,577,6,9,10,10,6
55,Angola,686,Soyo,Soyo,12.36685334,-6.160519642,0,0,0,0,168,303,389.9,477.6,704.1,945.4,2293,2912,1802,1459,650,7,17,13,13,7
56,Angola,3179,Uíge,Uíge,15.05263644,-7.608582967,1012,1035.7,1049.6,964.8,679.7,336.4,408.9,486.3,659.9,848.4,163,353,1612,1381,741,1,1,12,12,9
57,Argentina,4061,Bahía Blanca,Bahía Blanca,-62.26736918,-38.72027826,157.8,175.4,203.1,214.2,240,258.4,257.4,267.6,280,282,1275,1880,2120,2267,2422,11,15,16,16,16
58,Argentina,4459,Buenos Aires,Buenos Aires,-58.51281868,-34.650789,8560.9,9276.9,10434.3,11711.6,13343,13941.2,14017.7,14121.5,14268.4,14235.6,9,16,21,21,25,1,1,1,1,1
59,Argentina,2381,Cordoba,Cordoba,-64.20161386,-31.40160019,843.1,966.2,1148.4,1275.7,1357.4,1444.8,1460.5,1486.8,1514.8,1527.2,213,261,335,346,388,2,2,2,2,2
60,Argentina,3436,Corrientes,Corrientes,-58.81428319,-27.48160937,149.5,171.1,244.6,305.5,345.5,390.5,392.1,395.8,400.8,404.7,1327,1308,1373,1451,1726,13,12,11,12,12
61,Argentina,3697,Formosa,Formosa,-58.1889199,-26.17962225,112.1,119.5,137.2,150.3,163.1,227.2,229.9,232.9,248.7,252.4,1630,2434,2439,2557,2613,15,19,17,17,17
62,Argentina,4681,La Plata,La Plata,-57.95987161,-34.91268354,453.3,486.3,546.4,584.7,666.3,737.3,743,749.8,781.2,779.5,416,626,698,720,810,5,6,6,6,6
63,Argentina,783,La Rioja,La Rioja,-66.8554308,-29.41578472,0,0,71.4,117.2,154.7,209.7,216.5,222.3,232.8,241.3,2293,2670,2657,2725,2672,19,21,20,19,18
64,Argentina,4896,Mar del Plata,Mar del Plata,-57.57200025,-38.00625217,333.8,389.3,486.5,514.9,563.5,610.7,615,620.3,626.6,633.8,592,731,859,879,1045,7,7,7,7,8
65,Argentina,198,Mendoza,Mendoza,-68.82918022,-32.90294801,467.7,520.6,650.6,775.5,862,1019.4,1027.8,1059.3,1079,1088.6,405,451,485,495,559,4,4,4,4,4
66,Argentina,2456,Neuquén,Neuquén,-68.07759674,-38.95257723,0,53.8,124.3,160.7,178.9,220.8,223.8,230,234.8,238.2,2293,2354,2512,2640,2700,19,18,18,18,19
67,Argentina,3383,Paraná,Paraná,-60.51777629,-31.74408241,169,170.8,187.2,196.7,202.4,209.9,211.1,212.8,214.9,224.7,1200,2032,2654,2818,2792,10,16,19,20,21
68,Argentina,4570,Posadas,Posadas,-55.91074982,-27.39349791,89.2,106.9,168.6,236.8,311.2,369.2,375.7,383,391.3,394.5,1829,1705,1469,1513,1778,17,14,13,13,13
69,Argentina,3330,Resistencia,Resistencia,-58.98507215,-27.46069332,150.6,190.4,264.3,340.9,367.8,402.7,406.3,410.6,422,425.3,1318,1153,1332,1391,1623,12,10,10,10,10
70,Argentina,3595,Rosario,Rosario,-60.67426266,-32.94971633,704.5,756.3,897.2,980.6,1014.2,1140.1,1151.7,1163.8,1188.2,1198.7,271,345,431,445,514,3,3,3,3,3
71,Argentina,507,Salta,Salta,-65.41733862,-24.79984251,131.9,206.6,298.9,390.1,493.2,594.2,614,627.5,653,664.3,1458,1005,890,881,994,14,8,8,8,7
72,Argentina,1648,San Fernando del Valle de Catamarca,San Fernando del Valle de Catamarca,-65.77523883,-28.46579734,0,0,94.1,141.1,166.8,195.2,203.2,206.9,218.9,227.1,2293,2512,2860,2935,2774,19,20,21,21,20
73,Argentina,25,San Juan,San Juan,-68.54200991,-31.53951489,212.8,249.1,320.9,378.8,418.9,449.8,464.5,480.8,491.7,502.5,979,1038,1182,1198,1372,9,9,9,9,9
74,Argentina,1458,San Miguel de Tucumán,San Miguel de Tucumán,-65.21520499,-26.82495586,425.2,488.4,606.6,743,818.7,948.9,959.6,974.8,1001.6,1016.9,449,468,525,541,599,6,5,5,5,5
75,Argentina,359,San Salvador de Jujuy,San Salvador de Jujuy,-65.29111616,-24.20000136,56.9,76.3,117.8,195.4,232,267.6,274.6,282.1,298.9,307.4,2201,2043,2043,2111,2256,18,17,15,15,15
76,Argentina,3163,Santa Fe,Santa Fe,-60.70779627,-31.61780134,265,291.1,299.8,323.9,334.9,364.6,367,370,377.1,382,757,1220,1493,1560,1833,8,11,14,14,14
77,Argentina,1993,Santiago del Estero,Santiago del Estero,-64.26119937,-27.78520696,95.5,113.8,225.7,295,334.2,384.3,393.3,400.6,415.7,423.8,1778,1357,1402,1447,1630,16,13,12,11,11
78,Armenia,451,Yerevan,Yerevan,44.50609365,40.18033511,927.8,1105.2,1260.4,1153.4,1101.3,1061.7,1089.2,1056.8,1027.3,1001.1,186,292,469,472,610,1,1,1,1,1
79,Australia,1003,Adelaide,Adelaide,138.5862838,-34.8888454,443.5,570.8,675,707.8,782,861,879.2,898.2,977.5,1029.5,427,500,576,592,589,3,3,5,5,5
80,Australia,2591,Brisbane,Brisbane,153.027028,-27.47593691,58.7,159.6,359.1,570.1,796.2,958.2,1071.6,1109.3,1300.5,1545.6,2179,644,518,476,385,5,5,4,4,3
81,Australia,2520,Gold Coast,Gold Coast,153.4238461,-28.03679045,0,0,0,106.6,221.5,265.6,298.8,348.9,394.1,552.5,2293,2736,2064,1924,1244,6,6,7,7,6
82,Australia,1634,Melbourne,Melbourne,145.0585801,-37.830934,1715.8,1850.3,2168.3,2342.6,2876.2,3523.6,3639.9,3750.4,3995.7,4238,84,135,124,127,126,2,2,2,2,2
83,Australia,330,Perth,Perth,115.7830636,-31.90127755,70,174.2,362.4,642.5,910.7,970.8,1079.4,1251.6,1400.5,1519.8,2045,560,513,474,393,4,4,3,3,4
84,Australia,1336,Point Cook,Point Cook,144.6974188,-37.87567632,0,0,0,56.3,139.9,396.3,404.5,415.9,436.4,459.5,2293,2899,1355,1399,1505,6,7,6,6,7
85,Australia,2139,Sydney,Sydney,151.0789651,-33.85899052,2221.7,2347.9,2715.3,2858.4,3321.2,4067,4150.9,4272.1,4402.3,4554.8,58,94,100,107,116,1,1,1,1,1
86,Austria,938,Graz,Graz,15.43486829,47.06197137,222.6,220.8,213.7,205.4,243.9,291,298,297.7,296.8,294.6,929,1964,1882,1936,2330,2,2,2,2,2
87,Austria,683,Linz,Linz,14.29484128,48.28224422,202.3,204.3,221,202,210.6,236.3,239.5,236.8,234.9,235.1,1027,1986,2329,2447,2723,3,3,3,3,3
88,Austria,1054,Wien (Vienna),Vienna,16.36264479,48.20025011,1560,1513.8,1512.9,1543.8,1714.4,1976.6,2031.3,2030.3,2024.5,2012.1,93,217,241,242,296,1,1,1,1,1
89,Azerbaijan,2348,Bakı (Baku),Baku,49.86938536,40.41187134,1211.3,1413,1561.7,1618.7,1815.6,1932.9,1977.9,2020.6,2115.9,2142.4,131,207,245,250,279,1,1,1,1,1
90,Azerbaijan,453,Ganja,Ganja,46.34741114,40.68703636,228,261,309.9,343.3,356.7,384.7,386.8,390.9,395.9,396.8,912,1147,1400,1470,1769,2,2,3,3,3
91,Azerbaijan,2116,Sumgayit,Sumgayit,49.65524586,40.58117879,125.6,157.3,215.2,297.1,332.4,405.5,422.8,436,457.9,474.4,1506,1348,1322,1323,1458,3,3,2,2,2
92,Bahamas,17,Nassau,Nassau,-77.33166964,25.0446448,74.2,99.7,153.3,188.9,216.4,245.6,249.5,253.5,258.8,261.2,1995,2116,2246,2341,2560,1,1,1,1,1
93,Bahrain,140,Al-Manāmah (Manama),Manama,50.57790813,26.20787577,105,192.8,279.1,558,1084.1,1326.6,1538.9,1653.8,1833.3,2050.8,1686,665,365,325,292,1,1,1,1,1
94,Bangladesh,6811,Barishal,Barishal,90.361122,22.69986992,464.8,488.9,568.2,586.1,561.1,462.8,457.3,454.4,441.3,422.2,408,623,1146,1215,1637,5,7,18,20,38
95,Bangladesh,5323,Belkuchi,Belkuchi,89.60140031,24.15971686,131.5,140.5,196.7,285.7,312.5,392,410.9,441.5,467.7,480.1,1464,1393,1371,1372,1436,39,29,23,25,32
96,Bangladesh,5431,Belkuchi,Belkuchi,89.68782309,24.27559615,209.6,279.2,338.6,447.5,478.1,480.9,505.6,536.1,584.8,600,993,861,1098,1095,1116,28,16,17,17,23
97,Bangladesh,7033,Bhola,Bhola,90.64365222,22.68255326,215.2,214.6,246.4,284.8,296.2,237.8,236.9,237.4,234,227.8,967,1396,2318,2475,2772,25,30,41,51,65
98,Bangladesh,4090,Bogura,Bogura,89.36977885,24.84774634,409.5,428.3,469.5,554.4,598.4,631.6,661.4,692.9,730.7,746.6,471,673,835,823,851,7,10,13,13,17
99,Bangladesh,6721,Brahmanbaria,Brahmanbaria,90.98006514,24.04658674,565.2,593.4,915,1500.9,1966.1,2406.7,2914.7,3445.8,4348.4,5044.8,334,225,198,169,108,3,4,4,4,4
100,Bangladesh,7601,Chandanaish,Chandanaish,92.00406149,22.18692492,0,75.4,235.7,474.8,712.7,799.8,928.8,1036.6,1187.6,1311.2,2293,804,631,560,462,54,14,9,9,9
101,Bangladesh,6886,Chandpur,Chandpur,90.66070427,23.22868403,265.6,290,361.8,413.2,421.4,407.3,430.1,461.9,499.8,521,755,936,1313,1301,1315,14,18,22,24,27
102,Bangladesh,1219,Chapainawabganj,Chapainawabganj,88.24567593,24.60148293,239.9,243.4,331.2,442.1,511.4,580.4,607.9,636.6,670.4,687.8,864,874,910,893,948,19,17,15,15,20
103,Bangladesh,7273,Char Badam,Char Badam,90.93763413,22.67221272,0,0,0,0,114,216.7,227.4,238.5,256.2,266.7,2293,2912,2555,2585,2524,54,62,49,54,61
104,Bangladesh,7537,Chattogram,Chattogram,91.81039985,22.37286774,1415.9,1808.7,2450.8,3779.3,4312.2,4734,4983.6,5286.7,5676.2,5938.1,108,64,86,83,87,2,2,2,2,3
105,Bangladesh,6781,Chengarchar,Chengarchar,90.64738134,23.44826385,0,0,0,120.7,136.4,142.3,271.7,341.5,428.3,513.6,2293,2641,2988,2141,1335,54,55,62,41,28
106,Bangladesh,7651,Cox's Bazar,Cox's Bazar,91.99791273,21.43875293,125.9,138.2,164.5,243.6,338.2,375.3,470.1,542.6,680.1,735.1,1502,1663,1447,1181,866,40,36,27,18,18
107,Bangladesh,6249,Dhaka,Dhaka,90.5792067,23.75173395,5037.2,6430.9,10965.5,17434.6,24560.4,32635.9,36585.5,40803.9,47360.8,52122.8,22,9,3,2,1,1,1,1,1,1
108,Bangladesh,1430,Dinajpur,Dinajpur,88.63765866,25.62929179,276.4,275.9,280.5,337.8,366.4,378.7,396.2,425,463.2,475.7,726,1167,1428,1432,1452,12,23,26,28,33
109,Bangladesh,5734,Elenga,Elenga,89.99912203,24.35278723,125.1,122,209.3,231.7,278.7,341,459.6,551.7,769.7,951.2,1514,1743,1595,1211,648,41,39,28,19,11
110,Bangladesh,6063,Faridpur,Faridpur,89.83530705,23.60225285,196.3,220.5,248.1,323,325.6,326,329.4,334.6,336.7,333.5,1051,1228,1667,1743,2093,30,27,32,34,52
111,Bangladesh,7441,Feni,Feni,91.39650855,23.01651497,230.2,253.1,279.9,323.8,357.9,384.8,401.5,545.5,641.3,704.1,904,1223,1398,1409,918,22,25,24,27,19
112,Bangladesh,4047,Gaibandha,Gaibandha,89.54205036,25.32905599,163.3,175,192.8,250.7,260.3,233.9,245,259,280.6,294.2,1234,1619,2359,2379,2337,33,35,44,49,57
113,Bangladesh,7325,Golapganj,Golapganj,92.00405801,24.83019078,0,0,0,0,125.4,234.3,306,333.6,419.4,467.7,2293,2912,2352,1880,1477,54,62,43,38,34
114,Bangladesh,7089,Habiganj,Habiganj,91.41390447,24.38108115,89.7,99.7,116,160.6,187.4,208.3,223.9,244,273.6,306.5,1826,2356,2682,2637,2262,47,50,53,58,55
115,Bangladesh,5377,Jamalpur,Jamalpur,89.94637747,24.92174176,258.2,261.6,250.2,323.3,339.2,333.4,345.1,363,391.8,407,786,1227,1630,1658,1713,15,26,29,31,41
116,Bangladesh,5404,Jashore,Jashore,89.21111332,23.16520722,463.8,482.5,509,568.6,614.6,571.9,578,590.8,593.3,586.9,409,646,922,950,1146,6,8,16,16,24
117,Bangladesh,4989,Jhenaidah,Jhenaidah,89.17273105,23.54350356,213.9,215,201.3,237.1,240.9,224.4,226.5,229.9,232.6,230.3,973,1703,2463,2597,2754,26,37,47,56,64
118,Bangladesh,4742,Kazipur,Kazipur,89.61241209,24.64412353,0,0,0,79.9,214.7,219.7,227.2,239.9,312.1,337.7,2293,2838,2519,2588,2066,54,59,48,55,51
119,Bangladesh,6006,Khulna,Khulna,89.54721719,22.83731138,496.1,662.7,1053.4,1381.8,1313.7,1067.8,1074.1,1089,1091.5,1077.9,377,242,463,475,564,4,5,6,7,10
120,Bangladesh,6425,Kishoreganj,Kishoreganj,90.75786112,24.4197422,253.2,262.2,282.3,557.2,712.8,1015,1324.1,1519.6,2100.6,2479.2,809,667,488,387,235,17,9,7,5,5
121,Bangladesh,7429,Kulaura,Kulaura,92.0318389,24.51462924,82.1,77.9,69.6,85,90.4,106.6,208.1,246.3,288,361.5,1905,2825,2997,2862,1934,48,58,65,61,48
122,Bangladesh,4484,Kushtia,Kushtia,89.12457715,23.90322646,300.8,306.3,327,386,411.8,409.4,410.5,463,467.1,460.8,662,1015,1300,1374,1502,11,19,21,26,35
123,Bangladesh,7621,Kutubdia,Kutubdia,91.93129321,21.80169243,59,109.7,180.8,464.1,719.7,927.6,1053.3,1156.6,1374.3,1489.1,2177,829,531,488,400,52,15,8,8,7
124,Bangladesh,2969,Lalmonirhat,Lalmonirhat,89.43615177,25.91267217,167.4,165,153.1,180.3,187,196.1,207.1,227.2,250.8,267.4,1211,2200,2849,2877,2521,32,45,55,62,60
125,Bangladesh,3825,Lalpur,Lalpur,88.89909783,24.18490061,209.7,205,199,279.8,308.8,327.2,375.8,439.5,467.3,483.7,992,1423,1658,1512,1431,27,32,31,29,31
126,Bangladesh,6213,Louhajang,Louhajang,90.15039473,23.59382245,60.4,63.6,76.3,136.3,490.2,633.9,725.1,870.2,1138.6,1337.8,2163,2542,831,739,452,51,52,12,11,8
127,Bangladesh,6473,Madaripur,Madaripur,90.20306906,23.17089322,136.8,147.6,165.7,203,197.6,187.6,210.6,238.5,288.8,369.8,1420,1980,2915,2824,1886,38,42,57,59,47
128,Bangladesh,6120,Manikganj,Manikganj,90.00005058,23.85341869,97.8,95.2,95.3,126,135.9,144.7,237.2,361.7,471.1,664,1763,2604,2987,2466,995,45,54,61,50,21
129,Bangladesh,4521,Mollar Char,Mollar Char,89.76758653,25.33679518,0,0,112.3,134.4,206.3,207.9,228.9,308.6,341.3,372.4,2293,2557,2689,2566,1868,54,53,54,52,45
130,Bangladesh,7312,Moulvibazar,Moulvibazar,91.77555747,24.4866233,150.2,158.3,167.5,215.4,243,270.3,297.1,358.2,506.2,573.7,1322,1870,2022,1946,1177,35,40,37,40,25
131,Bangladesh,5948,Muktagacha,Muktagacha,90.26157275,24.76098949,146.4,135.2,109.6,154.8,171.4,181.2,204,248.8,286,317.7,1353,2403,2950,2925,2190,36,51,58,63,54
132,Bangladesh,7169,Munshir Hat,Munshir Hat,90.85549475,22.78351886,0,0,0,0,0,190,208.9,229.7,248.6,277.6,2293,2912,2899,2849,2458,54,62,56,60,58
133,Bangladesh,6082,Mymensingh,Mymensingh,90.4034711,24.75165546,356.6,384.5,421.3,530.1,582.2,644.9,677.4,708.3,755.5,785.7,555,707,819,802,804,9,13,11,12,15
134,Bangladesh,6393,Nandail,Nandail,90.7026558,24.55728074,0,0,0,0,105.3,138.8,354.9,520,691.6,883.5,2293,2912,2993,1607,696,54,62,63,30,12
135,Bangladesh,3029,Naogaon,Naogaon,88.95047718,24.80927305,221.2,215.8,246.1,295.6,308.9,324.4,338.6,360.6,399.2,418.4,934,1356,1677,1688,1648,24,28,33,33,39
136,Bangladesh,6901,Narayanpur,Narayanpur,90.72673702,23.36529082,67.4,69.6,66.4,78.2,71.3,160.3,201.1,268,352.2,417.4,2071,2843,2980,2968,1657,50,61,59,64,40
137,Bangladesh,3314,Natore,Natore,88.98354248,24.41115888,151.8,148.6,139.3,181.7,206,211,228.8,238.6,254.8,265,1308,2194,2640,2568,2540,34,44,52,53,62
138,Bangladesh,7548,Nazirhat,Nazirhat,91.80627142,22.65620957,58.7,65,203.3,272.9,310.5,293.1,317.2,362.2,446.1,496.3,2179,1466,1871,1809,1386,53,33,35,36,29
139,Bangladesh,6303,Netrokona,Netrokona,90.72668555,24.87955537,179.2,183.1,170.9,211.5,228.7,214.2,225,237.6,262,271.1,1141,1905,2597,2621,2503,31,41,50,57,59
140,Bangladesh,4669,Pabna,Pabna,89.23706811,24.00651708,250.2,257.8,272.9,357.2,396.1,411.3,436.1,461.5,482.8,492.2,825,1103,1292,1283,1400,18,20,20,23,30
141,Bangladesh,2510,Rajshahi,Rajshahi,88.61063587,24.38243852,91.2,161.7,406.5,532.7,664.5,733.7,755.3,786.3,834.5,856.9,1812,701,705,709,728,46,11,10,10,14
142,Bangladesh,2716,Rangpur,Rangpur,89.24790767,25.74742985,344.9,367.3,426.2,532.7,580.2,603,641.3,673.2,726,750.7,571,701,873,842,843,10,11,14,14,16
